timestamp,node_id,incoming_tx,outgoing_tx,remaining_tx,missing_tx,tx_from_client,tx_from_node,tx_from_node_detail
193,14,1027,249,7301,0,791,236,"[61, 6, 0, 76, 4, 46, 51, 29, 50, 58, 4, 8, 47, 0, 75, 71, 10, 55, 69, 50, 58, 16, 61, 14, 25, 17, 38]"
194,14,2228,1093,8436,0,388,1840,"[598, 570, 473, 603, 39, 369, 375, 120, 504, 488, 561, 430, 377, 0, 595, 179, 112, 66, 578, 220, 109, 495, 215, 418, 371, 382, 346]"
195,14,2307,343,10000,400,2257,50,"[3, 3, 13, 10, 10, 9, 2, 9, 13, 5, 7, 6, 3, 0, 9, 6, 5, 6, 2, 5, 1, 16, 0, 7, 13, 4, 4]"
196,14,1983,5940,6043,0,246,1737,"[8, 40, 396, 517, 171, 104, 361, 413, 16, 445, 176, 361, 393, 0, 30, 8, 2, 385, 369, 100, 534, 358, 377, 201, 56, 509, 518]"
197,14,2251,1308,6986,0,1136,1115,"[102, 133, 26, 371, 142, 192, 213, 91, 269, 320, 251, 117, 8, 0, 27, 231, 134, 111, 279, 29, 105, 103, 215, 178, 366, 178, 201]"
198,14,1166,1055,7097,0,130,1036,"[11, 313, 71, 16, 169, 309, 54, 6, 276, 83, 216, 64, 11, 0, 47, 323, 173, 341, 328, 197, 324, 263, 125, 342, 129, 12, 190]"
199,14,2824,2779,7142,0,1951,873,"[212, 260, 107, 165, 84, 15, 279, 142, 7, 260, 92, 57, 229, 0, 188, 163, 127, 74, 79, 100, 206, 91, 137, 191, 28, 164, 278]"
200,14,1021,17,8146,0,364,657,"[89, 25, 159, 147, 31, 62, 78, 98, 177, 46, 80, 102, 63, 0, 200, 173, 138, 63, 60, 175, 188, 199, 183, 181, 172, 182, 89]"
201,14,2936,7305,3777,0,2011,925,"[19, 244, 221, 111, 158, 147, 273, 5, 282, 180, 295, 55, 5, 0, 113, 98, 292, 49, 206, 175, 46, 173, 189, 281, 57, 206, 183]"
202,14,1097,2,4872,0,716,381,"[111, 67, 127, 110, 112, 53, 84, 55, 47, 35, 61, 80, 101, 0, 31, 84, 44, 24, 110, 19, 103, 53, 85, 93, 94, 31, 94]"
203,14,2552,449,6975,0,2307,245,"[66, 66, 10, 6, 49, 79, 53, 2, 29, 55, 55, 74, 30, 0, 21, 11, 43, 74, 63, 38, 37, 1, 32, 59, 47, 12, 25]"
204,14,1408,104,8279,0,792,616,"[5, 173, 68, 48, 197, 138, 188, 170, 183, 196, 40, 146, 86, 0, 145, 119, 137, 35, 6, 148, 177, 148, 44, 7, 174, 204, 139]"
205,14,1220,842,8657,0,925,295,"[22, 5, 17, 11, 59, 26, 88, 59, 42, 42, 72, 77, 67, 0, 98, 69, 34, 30, 66, 18, 72, 65, 18, 11, 32, 83, 69]"
206,14,2301,104,10000,854,1872,429,"[43, 131, 95, 134, 16, 103, 119, 54, 96, 16, 64, 101, 120, 0, 106, 90, 45, 95, 136, 61, 134, 112, 118, 44, 107, 127, 135]"
207,14,1138,6556,4582,0,512,626,"[110, 4, 109, 61, 96, 149, 67, 135, 28, 6, 155, 47, 200, 0, 18, 113, 39, 114, 65, 101, 24, 161, 31, 66, 52, 206, 175]"
208,14,1582,346,5818,0,1575,7,"[1, 2, 2, 1, 2, 1, 1, 2, 0, 0, 2, 1, 1, 0, 2, 0, 1, 2, 2, 0, 2, 2, 2, 0, 0, 1, 1]"
209,14,1429,1107,6140,0,867,562,"[40, 115, 93, 51, 95, 142, 38, 5, 99, 110, 73, 125, 172, 0, 67, 3, 109, 144, 134, 144, 27, 114, 14, 118, 3, 15, 103]"
210,14,1819,1010,6949,0,858,961,"[101, 220, 133, 101, 318, 134, 43, 136, 216, 214, 15, 66, 125, 0, 287, 82, 277, 290, 109, 81, 30, 274, 164, 71, 286, 226, 192]"
211,14,2861,2626,7184,0,665,2196,"[57, 80, 582, 212, 592, 484, 724, 485, 559, 135, 614, 605, 235, 0, 467, 703, 369, 5, 493, 559, 273, 491, 55, 76, 108, 91, 102]"
212,14,2723,1122,8785,0,715,2008,"[46, 112, 371, 39, 563, 60, 484, 279, 147, 431, 274, 390, 584, 0, 568, 145, 657, 54, 11, 668, 218, 71, 348, 370, 644, 24, 40]"
213,14,2714,6663,4836,0,583,2131,"[269, 126, 646, 398, 472, 539, 559, 62, 612, 657, 421, 153, 691, 0, 73, 708, 281, 318, 528, 160, 324, 106, 492, 111, 696, 158, 464]"
214,14,1785,150,6471,0,1631,154,"[9, 16, 10, 50, 5, 50, 37, 34, 49, 19, 39, 25, 42, 0, 49, 43, 13, 33, 46, 12, 6, 10, 21, 27, 33, 31, 40]"
215,14,2191,148,8514,0,251,1940,"[210, 340, 260, 587, 500, 58, 536, 127, 608, 83, 587, 305, 544, 0, 439, 402, 545, 443, 329, 375, 65, 629, 219, 158, 432, 363, 299]"
216,14,1801,1068,9247,0,912,889,"[233, 125, 154, 192, 84, 229, 257, 250, 6, 194, 3, 153, 10, 0, 274, 25, 227, 184, 44, 73, 213, 143, 22, 263, 75, 93, 65]"
217,14,1092,301,10000,38,987,105,"[5, 18, 14, 2, 29, 20, 18, 26, 33, 6, 24, 22, 22, 0, 19, 25, 27, 35, 19, 12, 27, 17, 33, 12, 15, 12, 4]"
218,14,2152,7060,5092,0,1931,221,"[7, 37, 42, 24, 62, 49, 3, 63, 68, 10, 17, 13, 49, 0, 18, 18, 16, 48, 39, 44, 21, 44, 50, 24, 20, 24, 43]"
219,14,1378,779,5691,0,905,473,"[157, 42, 62, 151, 154, 60, 109, 133, 139, 93, 137, 60, 63, 0, 143, 34, 146, 16, 43, 36, 23, 40, 57, 124, 141, 32, 22]"
220,14,1556,438,6809,0,1425,131,"[18, 7, 17, 39, 2, 23, 34, 19, 18, 15, 38, 24, 13, 0, 1, 30, 7, 23, 11, 18, 43, 18, 3, 41, 20, 18, 20]"
221,14,1584,234,8159,0,399,1185,"[54, 207, 361, 153, 68, 118, 97, 43, 313, 347, 11, 204, 43, 0, 18, 132, 333, 351, 241, 236, 157, 367, 248, 72, 296, 323, 237]"
222,14,1255,816,8598,0,106,1149,"[266, 206, 184, 4, 332, 19, 72, 34, 175, 8, 36, 229, 54, 0, 381, 216, 144, 50, 256, 249, 183, 159, 44, 199, 258, 369, 353]"
223,14,2585,6395,4788,0,2017,568,"[78, 57, 184, 31, 154, 179, 118, 178, 150, 150, 112, 161, 70, 0, 10, 188, 136, 109, 163, 121, 50, 63, 33, 91, 6, 52, 42]"
224,14,1456,999,5245,0,1381,75,"[25, 22, 5, 25, 13, 12, 22, 13, 10, 18, 11, 9, 9, 0, 10, 14, 0, 4, 17, 13, 20, 1, 22, 4, 10, 1, 22]"
225,14,1026,343,5928,0,965,61,"[10, 9, 5, 4, 1, 15, 0, 9, 12, 5, 19, 19, 1, 0, 7, 3, 5, 19, 1, 18, 16, 1, 16, 2, 6, 18, 11]"
226,14,2784,392,8320,0,1815,969,"[12, 141, 158, 45, 271, 268, 166, 279, 268, 262, 48, 321, 202, 0, 29, 237, 168, 233, 111, 141, 199, 277, 54, 97, 257, 101, 103]"
227,14,1496,1078,8738,0,552,944,"[262, 5, 130, 37, 10, 20, 283, 121, 23, 192, 68, 239, 307, 0, 144, 88, 308, 62, 272, 150, 131, 103, 124, 288, 286, 209, 47]"
228,14,2023,1045,9716,0,248,1775,"[490, 389, 240, 323, 169, 589, 497, 64, 394, 173, 343, 477, 4, 0, 242, 110, 45, 337, 498, 157, 169, 273, 273, 584, 243, 117, 216]"
229,14,2122,6929,4909,0,147,1975,"[480, 233, 41, 504, 45, 355, 269, 73, 355, 237, 488, 300, 139, 0, 205, 614, 134, 496, 585, 318, 425, 158, 559, 605, 109, 633, 5]"
230,14,1985,1257,5637,0,1308,677,"[163, 191, 200, 157, 110, 64, 15, 177, 140, 105, 18, 106, 182, 0, 197, 164, 201, 173, 115, 30, 216, 77, 74, 136, 198, 26, 179]"
231,14,1716,1701,5652,0,1410,306,"[95, 91, 31, 18, 30, 37, 26, 20, 4, 28, 34, 26, 22, 0, 11, 54, 5, 27, 63, 93, 46, 0, 55, 57, 25, 45, 40]"
232,14,2368,819,7201,0,1276,1092,"[178, 192, 111, 256, 249, 129, 123, 329, 37, 143, 55, 123, 238, 0, 256, 148, 295, 229, 343, 124, 240, 46, 116, 85, 337, 286, 301]"
233,14,1252,956,7497,0,326,926,"[257, 90, 247, 166, 187, 102, 1, 228, 2, 72, 251, 225, 48, 0, 37, 259, 13, 109, 71, 241, 178, 256, 194, 36, 179, 38, 130]"
234,14,2676,591,9582,0,1020,1656,"[405, 381, 214, 550, 524, 149, 26, 32, 409, 332, 256, 208, 513, 0, 27, 236, 103, 156, 389, 212, 113, 22, 350, 266, 542, 1, 424]"
235,14,1205,236,10000,551,120,1085,"[99, 159, 249, 218, 218, 77, 181, 132, 114, 284, 155, 175, 216, 0, 150, 74, 261, 269, 278, 108, 246, 159, 294, 79, 34, 203, 235]"
236,14,2772,6137,6635,0,2228,544,"[47, 145, 59, 133, 98, 61, 23, 39, 103, 94, 134, 97, 2, 0, 123, 124, 114, 77, 50, 105, 111, 33, 131, 160, 153, 133, 81]"
237,14,2285,1735,7185,0,1245,1040,"[32, 92, 91, 253, 141, 246, 59, 103, 236, 69, 43, 26, 344, 0, 156, 152, 193, 83, 202, 257, 306, 157, 73, 236, 153, 174, 279]"
238,14,1474,975,7684,0,555,919,"[190, 278, 221, 129, 252, 276, 210, 145, 230, 25, 203, 188, 116, 0, 283, 11, 248, 121, 295, 103, 144, 104, 132, 60, 261, 50, 24]"
239,14,1541,1144,8081,0,73,1468,"[255, 136, 135, 121, 288, 330, 220, 451, 32, 9, 459, 389, 89, 0, 124, 168, 371, 204, 472, 281, 252, 150, 467, 363, 406, 299, 234]"
240,14,2872,943,10000,10,1444,1428,"[238, 162, 110, 11, 294, 334, 44, 197, 327, 107, 439, 18, 310, 0, 6, 359, 112, 143, 323, 54, 333, 260, 59, 26, 362, 231, 198]"
241,14,1068,5561,5507,0,144,924,"[153, 52, 68, 305, 19, 125, 233, 263, 307, 248, 75, 299, 96, 0, 161, 160, 213, 197, 115, 262, 203, 207, 254, 175, 276, 272, 78]"
242,14,2245,117,7635,0,966,1279,"[118, 280, 137, 240, 242, 192, 391, 400, 156, 9, 188, 341, 242, 0, 152, 380, 154, 239, 166, 211, 399, 302, 155, 143, 307, 285, 252]"
243,14,1683,1463,7855,0,847,836,"[81, 260, 110, 82, 219, 54, 138, 192, 149, 102, 109, 154, 67, 0, 227, 227, 199, 81, 27, 178, 119, 35, 25, 148, 197, 146, 221]"
244,14,1031,82,8804,0,953,78,"[19, 12, 23, 16, 19, 15, 3, 21, 10, 5, 5, 25, 19, 0, 0, 11, 22, 22, 14, 18, 10, 20, 2, 25, 11, 11, 8]"
245,14,1568,899,9473,0,453,1115,"[343, 195, 238, 39, 233, 73, 231, 335, 204, 49, 199, 205, 42, 0, 186, 122, 32, 22, 214, 89, 230, 73, 309, 43, 307, 104, 204]"
246,14,1609,6730,4352,0,1051,558,"[48, 56, 10, 173, 54, 104, 15, 86, 120, 121, 53, 167, 172, 0, 161, 15, 4, 67, 156, 72, 139, 36, 59, 122, 142, 115, 69]"
247,14,1453,1153,4652,0,1150,303,"[85, 35, 48, 74, 95, 93, 36, 83, 24, 48, 31, 30, 54, 0, 57, 88, 56, 88, 0, 64, 86, 59, 37, 58, 74, 87, 23]"
248,14,2318,299,6671,0,2241,77,"[9, 21, 25, 14, 14, 25, 16, 24, 15, 11, 6, 14, 1, 0, 14, 0, 11, 13, 1, 12, 4, 24, 17, 18, 25, 4, 6]"
249,14,1719,1360,7030,0,1644,75,"[23, 5, 5, 1, 7, 5, 0, 0, 6, 7, 18, 3, 24, 0, 2, 25, 16, 14, 23, 17, 4, 17, 10, 15, 8, 14, 8]"
250,14,2304,1965,7369,0,893,1411,"[29, 449, 6, 239, 163, 388, 48, 366, 233, 123, 14, 263, 427, 0, 120, 245, 399, 252, 365, 240, 164, 104, 312, 37, 294, 208, 7]"
251,14,2959,2701,7627,0,1585,1374,"[283, 300, 30, 181, 260, 101, 425, 209, 209, 366, 380, 400, 152, 0, 175, 232, 145, 137, 291, 448, 95, 93, 415, 243, 72, 76, 225]"
252,14,1630,1007,8250,0,467,1163,"[174, 6, 45, 374, 92, 19, 246, 352, 381, 322, 92, 160, 70, 0, 124, 375, 246, 200, 63, 213, 326, 338, 184, 275, 155, 108, 168]"
253,14,1709,333,9626,0,1128,581,"[79, 177, 9, 132, 106, 24, 40, 101, 109, 100, 118, 39, 80, 0, 185, 182, 24, 33, 73, 192, 126, 119, 29, 150, 78, 116, 85]"
254,14,1675,6935,4366,0,40,1635,"[383, 63, 504, 182, 157, 24, 259, 66, 172, 514, 420, 358, 272, 0, 480, 513, 111, 155, 495, 357, 167, 112, 204, 453, 404, 148, 498]"
255,14,2985,970,6381,0,372,2613,"[264, 741, 777, 819, 328, 234, 661, 613, 23, 555, 128, 206, 612, 0, 796, 784, 294, 798, 622, 542, 794, 559, 248, 433, 208, 327, 256]"
256,14,2356,13,8724,0,359,1997,"[66, 495, 472, 143, 70, 527, 204, 660, 259, 162, 450, 419, 340, 0, 376, 398, 34, 448, 298, 551, 587, 508, 117, 380, 377, 664, 46]"
257,14,2947,6769,4902,0,1546,1401,"[195, 100, 125, 71, 439, 221, 260, 358, 332, 9, 268, 61, 176, 0, 120, 251, 114, 104, 75, 272, 95, 91, 121, 178, 58, 467, 132]"
258,14,1309,67,6144,0,263,1046,"[315, 233, 333, 151, 147, 7, 9, 48, 223, 203, 209, 344, 127, 0, 124, 114, 175, 311, 303, 151, 229, 156, 60, 309, 96, 346, 35]"
259,14,2891,1638,7397,0,583,2308,"[124, 492, 220, 17, 120, 711, 515, 87, 32, 16, 115, 277, 214, 0, 459, 449, 267, 295, 585, 30, 498, 165, 284, 496, 81, 595, 355]"
260,14,1569,107,8859,0,222,1347,"[63, 438, 43, 29, 420, 417, 122, 244, 227, 279, 196, 448, 231, 0, 123, 335, 196, 149, 340, 278, 11, 71, 279, 415, 400, 231, 213]"
261,14,2985,6572,5272,0,2288,697,"[28, 179, 9, 229, 162, 229, 148, 230, 36, 105, 187, 121, 225, 0, 210, 206, 109, 136, 0, 204, 202, 211, 222, 118, 99, 33, 214]"
262,14,1929,189,7012,0,467,1462,"[243, 294, 267, 230, 258, 190, 415, 83, 61, 415, 400, 258, 308, 0, 96, 4, 262, 159, 274, 107, 258, 30, 284, 15, 66, 444, 337]"
263,14,1372,935,7449,0,465,907,"[35, 70, 8, 78, 7, 102, 88, 147, 236, 125, 41, 169, 83, 0, 226, 61, 207, 68, 212, 234, 271, 96, 22, 279, 287, 133, 190]"
264,14,2365,960,8854,0,2017,348,"[41, 29, 12, 103, 116, 5, 8, 101, 110, 27, 52, 73, 36, 0, 98, 116, 115, 2, 16, 2, 49, 20, 63, 64, 90, 13, 47]"
265,14,1337,343,9848,0,492,845,"[170, 70, 260, 276, 143, 93, 81, 85, 94, 48, 71, 172, 112, 0, 110, 263, 230, 53, 74, 39, 6, 131, 13, 101, 48, 159, 246]"
266,14,2831,5453,7226,0,2354,477,"[6, 120, 101, 159, 29, 84, 92, 158, 150, 72, 123, 91, 124, 0, 19, 115, 18, 64, 14, 69, 55, 25, 1, 122, 123, 102, 156]"
267,14,1904,675,8455,0,745,1159,"[367, 310, 80, 378, 304, 89, 227, 223, 249, 311, 219, 17, 360, 0, 117, 79, 98, 262, 8, 180, 262, 40, 191, 90, 332, 271, 366]"
268,14,1144,116,9483,0,605,539,"[73, 88, 157, 49, 167, 35, 102, 142, 82, 89, 13, 68, 106, 0, 99, 172, 25, 79, 48, 106, 98, 83, 112, 53, 54, 75, 88]"
269,14,1599,6070,5012,0,1144,455,"[5, 67, 50, 6, 50, 82, 44, 116, 87, 105, 34, 19, 85, 0, 49, 24, 130, 1, 134, 55, 21, 98, 65, 97, 53, 129, 116]"
270,14,1516,162,6366,0,561,955,"[151, 125, 60, 145, 112, 241, 34, 190, 114, 308, 93, 116, 309, 0, 291, 39, 169, 259, 200, 12, 163, 291, 73, 125, 112, 69, 24]"
271,14,1906,426,7846,0,1148,758,"[113, 98, 102, 205, 73, 143, 203, 16, 177, 6, 242, 43, 216, 0, 237, 221, 14, 182, 82, 251, 178, 132, 70, 247, 242, 167, 188]"
272,14,2278,330,9794,0,1635,643,"[92, 184, 7, 33, 195, 178, 145, 40, 81, 98, 89, 178, 39, 0, 109, 172, 61, 188, 121, 201, 160, 201, 129, 2, 70, 173, 53]"
273,14,2231,5426,6599,0,59,2172,"[619, 328, 171, 672, 558, 113, 395, 472, 672, 586, 27, 566, 539, 0, 289, 33, 338, 360, 41, 253, 177, 481, 499, 71, 552, 204, 34]"
274,14,2578,101,9076,0,141,2437,"[155, 577, 455, 421, 50, 605, 729, 502, 473, 166, 292, 563, 443, 0, 615, 355, 752, 727, 192, 766, 173, 592, 756, 134, 677, 133, 157]"
275,14,2963,6284,5755,0,225,2738,"[399, 23, 754, 536, 191, 185, 269, 756, 211, 164, 676, 862, 219, 0, 557, 212, 756, 22, 258, 326, 628, 339, 680, 609, 447, 253, 308]"
276,14,2370,1193,6932,0,1212,1158,"[116, 38, 325, 339, 318, 97, 186, 79, 53, 324, 181, 188, 235, 0, 281, 25, 318, 296, 234, 20, 310, 32, 370, 190, 377, 142, 22]"
277,14,2533,2529,6936,0,1390,1143,"[30, 140, 273, 289, 20, 40, 152, 217, 11, 323, 365, 40, 61, 0, 296, 150, 65, 114, 79, 265, 300, 291, 261, 373, 181, 327, 376]"
278,14,1937,1053,7820,0,606,1331,"[421, 45, 359, 313, 38, 363, 223, 419, 327, 32, 148, 307, 139, 0, 340, 389, 56, 158, 435, 206, 271, 327, 21, 134, 364, 437, 366]"
279,14,1284,393,8711,0,117,1167,"[141, 166, 311, 387, 211, 109, 56, 318, 185, 113, 277, 169, 346, 0, 258, 98, 116, 213, 374, 280, 113, 315, 221, 284, 12, 255, 378]"
280,14,1411,1196,8926,0,703,708,"[43, 91, 124, 119, 107, 23, 207, 33, 181, 15, 173, 185, 210, 0, 151, 112, 70, 78, 48, 143, 206, 180, 193, 152, 199, 166, 187]"
281,14,2976,5614,6288,0,1261,1715,"[310, 193, 246, 553, 100, 123, 449, 490, 99, 319, 438, 223, 559, 0, 209, 41, 125, 375, 121, 523, 48, 339, 36, 281, 397, 506, 274]"
282,14,2359,1537,7110,0,1502,857,"[29, 102, 114, 18, 199, 173, 175, 154, 167, 125, 70, 6, 260, 0, 182, 220, 231, 207, 125, 164, 91, 184, 17, 167, 22, 252, 129]"
283,14,1122,973,7259,0,548,574,"[165, 139, 29, 67, 165, 107, 135, 21, 8, 54, 159, 162, 91, 0, 40, 47, 19, 28, 74, 5, 154, 143, 70, 172, 0, 133, 174]"
284,14,2117,1856,7520,0,1447,670,"[208, 114, 88, 120, 177, 149, 167, 121, 145, 95, 0, 96, 202, 0, 126, 31, 186, 218, 99, 89, 197, 92, 161, 185, 102, 36, 83]"
285,14,1985,1074,8431,0,1173,812,"[237, 136, 159, 208, 193, 69, 258, 25, 137, 102, 245, 208, 28, 0, 80, 152, 37, 146, 198, 32, 44, 233, 95, 177, 250, 228, 258]"
286,14,2558,2352,8637,0,2003,555,"[0, 114, 172, 89, 32, 92, 168, 132, 155, 21, 39, 57, 70, 0, 90, 111, 62, 107, 68, 71, 118, 3, 98, 176, 34, 94, 118]"
287,14,2484,7475,3646,0,909,1575,"[417, 437, 409, 391, 222, 204, 468, 55, 393, 334, 494, 486, 468, 0, 436, 480, 359, 313, 19, 222, 315, 268, 103, 161, 326, 263, 196]"
288,14,2391,1263,4774,0,678,1713,"[175, 43, 563, 328, 47, 560, 353, 278, 449, 383, 352, 190, 187, 0, 480, 458, 9, 81, 151, 79, 514, 309, 555, 354, 525, 2, 294]"
289,14,2968,2651,5091,0,2956,12,"[1, 4, 2, 0, 0, 0, 1, 3, 3, 2, 0, 1, 2, 0, 2, 0, 1, 2, 3, 3, 3, 0, 3, 1, 4, 2, 1]"
290,14,2937,2123,5905,0,1950,987,"[253, 81, 45, 52, 135, 223, 26, 295, 41, 36, 140, 245, 40, 0, 141, 289, 84, 36, 291, 72, 58, 71, 255, 205, 222, 47, 213]"
291,14,1226,293,6838,0,378,848,"[217, 142, 272, 272, 266, 39, 40, 106, 55, 263, 203, 103, 228, 0, 61, 130, 194, 181, 234, 147, 132, 136, 68, 217, 159, 92, 133]"
292,14,2755,1330,8263,0,544,2211,"[235, 385, 241, 731, 149, 351, 246, 632, 78, 335, 506, 181, 431, 0, 300, 72, 582, 161, 254, 473, 236, 190, 143, 227, 105, 65, 106]"
293,14,1966,95,10000,134,1173,793,"[245, 149, 64, 167, 57, 32, 95, 210, 99, 177, 255, 216, 252, 0, 89, 205, 54, 227, 28, 71, 159, 34, 171, 78, 153, 133, 247]"
294,14,2237,5984,6253,0,1386,851,"[38, 274, 27, 253, 202, 120, 105, 28, 207, 34, 163, 95, 223, 0, 146, 175, 58, 23, 33, 35, 12, 75, 257, 51, 277, 61, 71]"
295,14,1201,931,6523,0,1048,153,"[37, 20, 44, 49, 17, 29, 34, 22, 18, 21, 4, 34, 16, 0, 32, 41, 21, 20, 47, 15, 37, 16, 36, 12, 33, 18, 16]"
296,14,1171,229,7465,0,831,340,"[82, 6, 34, 57, 30, 98, 33, 93, 45, 32, 87, 55, 35, 0, 95, 98, 46, 39, 5, 0, 99, 46, 18, 38, 64, 37, 85]"
297,14,1057,724,7798,0,461,596,"[124, 101, 155, 59, 109, 36, 123, 37, 124, 103, 138, 12, 51, 0, 169, 121, 172, 150, 42, 6, 23, 6, 166, 86, 79, 198, 130]"
298,14,2081,1686,8193,0,1304,777,"[13, 63, 104, 127, 141, 185, 138, 109, 28, 168, 207, 24, 70, 0, 235, 179, 178, 195, 17, 107, 54, 16, 107, 52, 123, 98, 218]"
299,14,1531,861,8863,0,1117,414,"[29, 50, 102, 137, 68, 98, 48, 41, 20, 121, 114, 11, 107, 0, 37, 3, 124, 49, 48, 3, 29, 108, 52, 28, 37, 4, 130]"
0,15,4952,0,4952,0,2421,2531,"[12, 718, 317, 115, 472, 138, 350, 218, 39, 448, 104, 228, 802, 826, 0, 628, 407, 614, 352, 396, 316, 120, 750, 817, 330, 385, 57]"
1,15,4886,1018,8820,0,3300,1586,"[147, 196, 327, 432, 338, 340, 441, 459, 290, 237, 279, 307, 117, 341, 0, 211, 28, 329, 241, 442, 304, 519, 237, 440, 45, 174, 449]"
2,15,3905,5354,7371,0,3174,731,"[63, 133, 6, 42, 158, 161, 243, 193, 148, 90, 93, 49, 126, 241, 0, 186, 125, 60, 166, 152, 17, 133, 10, 216, 188, 44, 164]"
3,15,3649,6878,4142,0,3347,302,"[34, 64, 91, 38, 89, 54, 70, 35, 39, 71, 77, 9, 14, 78, 0, 0, 18, 89, 14, 22, 69, 55, 3, 15, 39, 70, 57]"
4,15,3195,200,7137,0,460,2735,"[275, 601, 225, 585, 202, 70, 897, 892, 329, 142, 149, 442, 515, 322, 0, 906, 147, 91, 204, 303, 768, 204, 890, 597, 603, 33, 884]"
5,15,4855,5463,6529,0,1576,3279,"[707, 137, 664, 338, 353, 521, 859, 993, 90, 32, 246, 222, 901, 15, 0, 30, 959, 478, 989, 815, 1060, 157, 384, 459, 552, 677, 676]"
6,15,3197,2879,6847,0,1044,2153,"[708, 236, 635, 364, 168, 646, 6, 665, 205, 227, 9, 474, 93, 320, 0, 243, 618, 328, 324, 402, 577, 392, 440, 656, 528, 479, 563]"
7,15,3719,3661,6905,0,1699,2020,"[454, 4, 477, 57, 428, 367, 553, 625, 513, 594, 6, 537, 612, 489, 0, 35, 656, 366, 589, 135, 455, 436, 8, 264, 586, 673, 295]"
8,15,3734,2686,7953,0,3097,637,"[146, 88, 3, 52, 180, 128, 180, 191, 49, 211, 37, 141, 48, 92, 0, 203, 124, 56, 77, 39, 210, 180, 82, 140, 40, 68, 111]"
9,15,3623,5817,5759,0,2726,897,"[217, 110, 293, 263, 215, 296, 35, 148, 76, 242, 268, 109, 152, 125, 0, 38, 128, 67, 186, 192, 132, 77, 188, 47, 242, 107, 68]"
10,15,4593,4211,6141,0,2157,2436,"[409, 683, 683, 236, 809, 703, 404, 274, 158, 674, 402, 48, 45, 600, 0, 262, 37, 525, 663, 707, 656, 391, 322, 258, 713, 605, 668]"
11,15,3607,3578,6170,0,1520,2087,"[258, 465, 78, 541, 302, 152, 55, 299, 401, 587, 198, 190, 524, 269, 0, 325, 551, 259, 427, 458, 590, 494, 382, 158, 186, 166, 90]"
12,15,4567,2640,8097,0,2613,1954,"[477, 328, 481, 533, 231, 227, 432, 158, 234, 512, 325, 588, 67, 172, 0, 634, 85, 603, 55, 317, 122, 187, 44, 174, 122, 510, 555]"
13,15,3970,6115,5952,0,439,3531,"[170, 416, 884, 425, 556, 914, 914, 909, 544, 446, 464, 509, 521, 290, 0, 1114, 120, 799, 1043, 1081, 680, 485, 1111, 749, 232, 104, 1064]"
14,15,3672,2622,7002,0,1039,2633,"[490, 170, 21, 307, 263, 583, 555, 289, 490, 443, 599, 256, 265, 857, 0, 47, 855, 404, 804, 9, 645, 695, 406, 104, 20, 188, 740]"
15,15,4767,5309,6460,0,3315,1452,"[481, 430, 226, 349, 309, 354, 269, 206, 420, 440, 200, 100, 308, 349, 0, 228, 240, 49, 200, 8, 256, 318, 311, 65, 373, 174, 380]"
16,15,4079,48,10000,491,3060,1019,"[78, 27, 287, 214, 154, 54, 310, 160, 194, 125, 170, 6, 155, 92, 0, 105, 22, 118, 142, 51, 302, 57, 78, 212, 116, 318, 299]"
17,15,3879,6904,6975,0,1123,2756,"[556, 383, 762, 229, 905, 66, 360, 629, 140, 273, 525, 78, 781, 41, 0, 468, 477, 701, 645, 421, 188, 396, 444, 658, 602, 884, 162]"
18,15,4689,7453,4211,0,597,4092,"[549, 1017, 559, 1, 75, 1166, 1346, 677, 1320, 446, 827, 481, 385, 410, 0, 960, 373, 626, 556, 571, 1029, 64, 142, 803, 1342, 87, 1184]"
19,15,3613,69,7755,0,3398,215,"[41, 64, 3, 57, 47, 70, 27, 69, 71, 14, 14, 58, 19, 9, 0, 60, 21, 41, 51, 47, 31, 58, 50, 38, 45, 28, 12]"
20,15,4124,7351,4528,0,1714,2410,"[463, 127, 61, 247, 394, 318, 313, 89, 625, 262, 335, 557, 97, 251, 0, 642, 497, 737, 179, 471, 665, 64, 794, 139, 151, 606, 353]"
21,15,4463,3586,5405,0,106,4357,"[818, 974, 40, 729, 1096, 1004, 868, 790, 1381, 811, 1177, 819, 479, 1270, 0, 1232, 303, 1328, 1245, 961, 1104, 534, 194, 1228, 942, 491, 624]"
22,15,3152,581,7976,0,277,2875,"[163, 854, 642, 58, 391, 730, 783, 902, 630, 460, 209, 418, 456, 691, 0, 757, 762, 851, 273, 570, 679, 902, 468, 785, 829, 310, 238]"
23,15,4655,7174,5457,0,4378,277,"[78, 70, 77, 28, 27, 87, 13, 27, 4, 3, 88, 61, 41, 49, 0, 22, 2, 53, 92, 52, 8, 79, 90, 55, 37, 20, 13]"
24,15,3128,411,8174,0,1953,1175,"[33, 320, 167, 286, 343, 113, 7, 207, 294, 115, 380, 281, 72, 247, 0, 55, 159, 27, 23, 198, 266, 3, 80, 242, 244, 100, 40]"
25,15,4712,6873,6013,0,2178,2534,"[421, 501, 351, 150, 822, 695, 11, 90, 18, 479, 85, 825, 612, 604, 0, 558, 705, 561, 618, 31, 478, 470, 491, 89, 687, 697, 406]"
26,15,3723,3210,6526,0,3567,156,"[42, 11, 8, 27, 25, 30, 51, 29, 5, 4, 23, 21, 24, 42, 0, 16, 2, 23, 5, 26, 12, 24, 50, 28, 14, 50, 30]"
