timestamp,node_id,incoming_tx,outgoing_tx,remaining_tx,missing_tx,tx_from_client,tx_from_node,tx_from_node_detail
29,16,13,9,953,0,8,5,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1]"
30,16,34,30,957,0,22,12,"[1, 3, 3, 3, 2, 1, 1, 1, 1, 3, 4, 4, 0, 2, 1, 3, 0, 0, 2, 3, 4, 3, 1, 4, 2, 2, 3, 3, 3]"
31,16,76,62,971,0,67,9,"[1, 3, 1, 3, 2, 3, 3, 3, 0, 2, 3, 0, 3, 1, 0, 2, 0, 0, 2, 0, 3, 0, 1, 3, 3, 0, 2, 3, 3]"
32,16,75,3,1043,0,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,16,58,26,1075,0,47,11,"[1, 1, 0, 3, 3, 1, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 0, 1, 2, 3, 0, 0, 3, 1, 1, 0, 0, 2]"
34,16,63,49,1089,0,54,9,"[3, 2, 2, 1, 0, 0, 2, 0, 0, 2, 3, 1, 3, 2, 0, 0, 0, 2, 3, 0, 3, 2, 2, 3, 2, 2, 1, 0, 0]"
35,16,34,2,1121,0,12,22,"[5, 3, 3, 6, 0, 4, 5, 2, 7, 1, 1, 2, 3, 7, 1, 0, 0, 1, 7, 7, 7, 4, 4, 7, 3, 2, 2, 4, 5]"
36,16,78,64,1135,0,68,10,"[3, 3, 2, 2, 0, 2, 2, 0, 3, 2, 0, 2, 0, 2, 2, 3, 0, 2, 3, 3, 3, 1, 2, 3, 1, 0, 0, 2, 2]"
37,16,4,2,1137,0,2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
38,16,46,14,1169,0,12,34,"[6, 8, 8, 9, 10, 4, 3, 1, 8, 0, 5, 1, 11, 7, 5, 11, 0, 0, 6, 10, 11, 6, 7, 11, 6, 2, 7, 3, 4]"
39,16,23,16,1176,0,6,17,"[5, 3, 0, 0, 1, 0, 5, 3, 5, 1, 1, 5, 3, 0, 3, 3, 0, 5, 2, 2, 5, 4, 5, 5, 2, 4, 5, 1, 4]"
40,16,71,55,1192,0,27,44,"[12, 8, 6, 1, 8, 3, 10, 8, 7, 4, 3, 7, 8, 6, 11, 1, 0, 4, 6, 2, 14, 4, 11, 14, 5, 8, 8, 8, 10]"
41,16,25,14,1203,0,0,25,"[1, 4, 5, 8, 2, 2, 0, 7, 1, 2, 7, 0, 6, 7, 1, 6, 0, 7, 3, 0, 8, 5, 6, 8, 8, 7, 8, 3, 5]"
42,16,3,0,1206,0,1,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
43,16,6,1,1211,0,2,4,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
44,16,39,6,1244,0,20,19,"[4, 4, 5, 0, 6, 5, 1, 2, 4, 5, 5, 2, 0, 5, 1, 5, 0, 3, 4, 3, 6, 0, 3, 6, 1, 1, 6, 0, 4]"
45,16,44,0,1288,0,36,8,"[0, 2, 0, 2, 0, 0, 0, 1, 0, 2, 1, 1, 2, 0, 2, 2, 0, 2, 1, 0, 2, 2, 2, 2, 1, 0, 2, 1, 0]"
46,16,1,0,1245,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
47,16,23,2,1266,0,22,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48,16,61,46,1281,0,51,10,"[3, 0, 0, 2, 0, 2, 0, 1, 2, 3, 3, 1, 1, 3, 2, 3, 0, 2, 3, 0, 3, 2, 2, 3, 2, 1, 2, 0, 2]"
49,16,57,30,1308,0,1,56,"[6, 15, 18, 9, 12, 4, 9, 15, 12, 1, 16, 7, 14, 9, 1, 8, 0, 2, 2, 8, 18, 15, 6, 18, 15, 0, 12, 13, 18]"
50,16,57,1,1364,0,30,27,"[1, 4, 8, 9, 4, 1, 5, 6, 1, 7, 7, 4, 9, 9, 4, 2, 0, 2, 9, 1, 9, 6, 2, 9, 3, 2, 0, 5, 3]"
51,16,11,5,1370,0,0,11,"[2, 1, 0, 3, 1, 2, 1, 3, 0, 1, 3, 2, 2, 2, 0, 1, 0, 2, 1, 3, 3, 1, 3, 3, 0, 1, 1, 2, 3]"
52,16,42,11,1401,0,14,28,"[6, 4, 2, 7, 9, 9, 6, 3, 6, 7, 8, 5, 9, 8, 4, 1, 0, 5, 5, 8, 9, 3, 6, 9, 6, 1, 6, 1, 2]"
53,16,96,17,1480,0,6,90,"[16, 23, 4, 29, 15, 30, 6, 23, 4, 6, 18, 22, 17, 27, 3, 19, 0, 14, 24, 24, 30, 5, 20, 30, 28, 21, 9, 16, 25]"
54,16,39,6,1513,0,10,29,"[0, 6, 8, 9, 8, 8, 3, 1, 7, 1, 3, 4, 9, 8, 4, 1, 0, 4, 5, 2, 9, 4, 0, 9, 6, 3, 0, 7, 9]"
55,16,64,53,1524,0,58,6,"[1, 0, 0, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 0, 1, 2, 0, 2, 2, 0, 1, 1, 0, 2]"
56,16,64,59,1529,0,37,27,"[4, 5, 6, 5, 7, 7, 7, 8, 4, 9, 8, 6, 6, 7, 6, 2, 0, 9, 5, 0, 9, 6, 6, 9, 8, 7, 6, 5, 7]"
57,16,16,3,1542,0,15,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
58,16,78,19,1601,0,15,63,"[21, 14, 4, 9, 15, 8, 13, 20, 0, 19, 12, 2, 20, 1, 2, 12, 0, 14, 18, 13, 21, 10, 8, 21, 17, 11, 0, 14, 19]"
59,16,37,8,1630,0,15,22,"[5, 4, 3, 2, 2, 1, 5, 5, 5, 2, 1, 1, 3, 1, 1, 1, 0, 3, 0, 7, 7, 7, 1, 7, 3, 3, 4, 4, 4]"
60,16,4,3,1631,0,2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61,16,17,8,1640,0,13,4,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
62,16,38,20,1658,0,11,27,"[6, 9, 9, 0, 0, 4, 4, 3, 8, 1, 8, 2, 5, 8, 6, 8, 0, 8, 0, 8, 9, 6, 1, 9, 3, 5, 4, 5, 8]"
63,16,18,18,1658,0,12,6,"[2, 0, 2, 2, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 2, 1, 0, 2, 2, 0, 0, 0, 0]"
64,16,67,60,1665,0,28,39,"[3, 10, 1, 7, 1, 7, 13, 10, 0, 8, 9, 4, 4, 11, 1, 12, 0, 13, 5, 4, 13, 8, 5, 13, 0, 9, 6, 13, 9]"
65,16,56,2,1719,0,3,53,"[0, 4, 7, 1, 4, 11, 0, 6, 5, 11, 2, 15, 6, 9, 11, 4, 0, 8, 4, 17, 17, 12, 6, 17, 4, 1, 3, 5, 10]"
66,16,44,12,1751,0,42,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
67,16,95,74,1772,0,52,43,"[9, 9, 10, 0, 1, 7, 5, 7, 7, 6, 2, 7, 14, 4, 2, 14, 0, 6, 7, 1, 14, 0, 11, 14, 2, 2, 8, 8, 5]"
68,16,11,7,1776,0,3,8,"[1, 0, 1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 2, 2, 2, 0, 0, 0, 2, 1, 2, 1, 0, 2, 2, 0, 0, 1, 1]"
69,16,4,1,1779,0,4,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70,16,74,12,1841,0,23,51,"[5, 11, 12, 5, 6, 0, 8, 13, 2, 10, 11, 11, 0, 5, 17, 17, 0, 15, 12, 0, 17, 7, 1, 17, 9, 15, 15, 13, 2]"
71,16,41,8,1874,0,23,18,"[2, 1, 1, 4, 5, 6, 0, 2, 6, 1, 2, 5, 4, 5, 0, 3, 0, 2, 2, 4, 6, 1, 2, 6, 1, 3, 3, 6, 4]"
72,16,72,12,1934,0,69,3,"[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]"
73,16,92,36,1990,0,85,7,"[2, 2, 0, 2, 2, 1, 0, 1, 0, 2, 2, 1, 2, 2, 0, 2, 0, 0, 2, 1, 2, 2, 2, 2, 2, 0, 2, 0, 0]"
74,16,75,29,2036,0,59,16,"[2, 4, 0, 1, 1, 3, 0, 3, 1, 1, 3, 2, 4, 5, 2, 5, 0, 3, 0, 0, 5, 3, 4, 5, 4, 3, 1, 4, 3]"
75,16,38,29,2045,0,0,38,"[9, 5, 9, 5, 0, 0, 6, 1, 10, 3, 1, 7, 7, 3, 1, 6, 0, 1, 10, 10, 12, 5, 10, 12, 6, 7, 0, 5, 9]"
76,16,22,21,2046,0,15,7,"[0, 0, 2, 0, 1, 0, 2, 1, 0, 0, 0, 2, 1, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 1, 0, 1, 2, 2]"
77,16,1,0,2046,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78,16,86,63,2069,0,18,68,"[11, 6, 6, 18, 0, 16, 12, 18, 17, 13, 20, 11, 6, 3, 8, 20, 0, 11, 15, 13, 22, 1, 6, 22, 22, 12, 9, 11, 15]"
79,16,99,86,2082,0,14,85,"[0, 2, 10, 4, 21, 15, 7, 2, 1, 26, 6, 6, 10, 16, 10, 26, 0, 4, 16, 17, 28, 24, 10, 28, 4, 17, 21, 21, 4]"
80,16,5,2,2085,0,4,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
81,16,32,9,2108,0,7,25,"[8, 8, 1, 5, 5, 7, 7, 3, 5, 4, 6, 8, 4, 8, 3, 1, 0, 2, 5, 7, 8, 2, 6, 8, 1, 1, 8, 4, 2]"
82,16,69,52,2125,0,33,36,"[1, 1, 1, 4, 8, 0, 3, 7, 6, 3, 10, 11, 5, 11, 0, 8, 0, 11, 0, 9, 12, 1, 0, 12, 5, 12, 7, 7, 6]"
83,16,37,1,2161,0,25,12,"[0, 4, 2, 4, 2, 4, 2, 4, 3, 0, 2, 4, 0, 3, 1, 2, 0, 4, 0, 2, 4, 2, 4, 4, 2, 0, 3, 2, 2]"
84,16,97,10,2248,0,68,29,"[4, 4, 5, 9, 1, 8, 4, 3, 2, 2, 3, 8, 8, 7, 2, 0, 0, 8, 8, 7, 9, 9, 9, 9, 1, 0, 8, 4, 3]"
85,16,0,0,2248,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86,16,57,47,2258,0,38,19,"[4, 0, 5, 1, 5, 6, 5, 4, 2, 5, 4, 4, 3, 0, 0, 0, 0, 0, 1, 4, 6, 5, 4, 6, 1, 1, 4, 4, 0]"
87,16,7,3,2262,0,4,3,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]"
88,16,87,17,2332,0,51,36,"[7, 3, 1, 6, 10, 11, 11, 9, 3, 7, 6, 8, 6, 10, 7, 12, 0, 10, 7, 4, 12, 1, 4, 12, 7, 9, 1, 4, 4]"
89,16,66,46,2352,0,54,12,"[0, 2, 0, 1, 3, 0, 4, 2, 2, 0, 3, 0, 1, 0, 2, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 3]"
90,16,59,12,2399,0,4,55,"[13, 3, 16, 5, 3, 6, 14, 1, 14, 5, 12, 11, 13, 12, 8, 15, 0, 9, 16, 12, 18, 9, 17, 18, 12, 0, 11, 0, 18]"
91,16,73,40,2432,0,58,15,"[0, 4, 0, 0, 3, 3, 5, 0, 3, 3, 1, 1, 5, 3, 4, 3, 0, 1, 0, 2, 5, 5, 5, 5, 1, 0, 0, 3, 1]"
92,16,41,0,2473,0,17,24,"[8, 2, 5, 7, 5, 1, 6, 0, 5, 8, 8, 0, 7, 8, 6, 4, 0, 6, 4, 4, 8, 0, 3, 8, 3, 3, 3, 4, 5]"
93,16,8,4,2477,0,4,4,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]"
94,16,31,15,2493,0,19,12,"[1, 1, 3, 2, 2, 0, 0, 1, 0, 3, 4, 2, 2, 1, 1, 1, 0, 2, 1, 0, 4, 2, 0, 4, 0, 3, 1, 4, 3]"
95,16,44,34,2503,0,38,6,"[1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 2, 0, 1, 2, 1, 1]"
96,16,9,7,2505,0,7,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97,16,99,81,2523,0,20,79,"[15, 21, 5, 1, 3, 11, 26, 25, 25, 19, 9, 2, 6, 5, 5, 2, 0, 17, 12, 19, 26, 5, 16, 26, 20, 10, 17, 22, 18]"
98,16,72,27,2568,0,39,33,"[10, 5, 1, 8, 6, 0, 1, 5, 2, 3, 10, 5, 11, 10, 0, 7, 0, 11, 3, 11, 11, 3, 7, 11, 3, 11, 11, 9, 6]"
99,16,74,45,2597,0,38,36,"[2, 5, 0, 0, 12, 3, 3, 3, 2, 1, 9, 12, 4, 7, 4, 7, 0, 7, 9, 4, 12, 10, 4, 12, 2, 4, 8, 3, 5]"
100,16,95,46,2646,0,29,66,"[0, 15, 15, 0, 20, 10, 15, 21, 7, 21, 2, 19, 17, 4, 12, 5, 0, 10, 7, 14, 22, 0, 12, 22, 12, 16, 5, 17, 12]"
101,16,86,36,2696,0,11,75,"[7, 19, 13, 19, 19, 11, 7, 21, 8, 6, 15, 13, 10, 14, 4, 17, 0, 8, 22, 0, 25, 5, 2, 25, 17, 3, 5, 16, 19]"
102,16,21,5,2712,0,21,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103,16,25,20,2717,0,8,17,"[2, 1, 0, 3, 4, 1, 4, 3, 5, 3, 5, 5, 3, 1, 4, 2, 0, 0, 1, 5, 5, 1, 4, 5, 3, 4, 5, 1, 3]"
104,16,18,17,2718,0,8,10,"[3, 1, 1, 2, 0, 3, 1, 0, 3, 0, 2, 0, 2, 1, 2, 0, 0, 1, 3, 0, 3, 3, 3, 3, 0, 3, 0, 0, 3]"
105,16,21,16,2723,0,2,19,"[2, 0, 2, 5, 6, 0, 4, 6, 5, 5, 3, 3, 5, 6, 2, 0, 0, 5, 3, 6, 6, 6, 4, 6, 0, 1, 0, 2, 2]"
106,16,39,32,2730,0,30,9,"[1, 2, 3, 3, 3, 2, 2, 1, 0, 0, 3, 1, 3, 3, 2, 0, 0, 0, 1, 2, 3, 2, 2, 3, 0, 1, 2, 0, 2]"
107,16,30,17,2743,0,15,15,"[1, 0, 2, 0, 2, 2, 3, 4, 3, 2, 4, 0, 2, 5, 3, 5, 0, 5, 5, 3, 5, 3, 5, 5, 1, 3, 3, 0, 0]"
108,16,65,13,2795,0,36,29,"[2, 1, 5, 4, 2, 5, 8, 3, 3, 2, 9, 5, 4, 6, 5, 6, 0, 0, 3, 2, 9, 6, 6, 9, 9, 5, 8, 6, 4]"
109,16,13,5,2803,0,3,10,"[1, 1, 3, 3, 3, 0, 1, 0, 1, 0, 0, 2, 2, 3, 0, 1, 0, 2, 0, 1, 3, 1, 0, 3, 3, 3, 3, 2, 0]"
110,16,18,15,2806,0,13,5,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]"
111,16,78,68,2816,0,32,46,"[4, 2, 15, 14, 11, 10, 10, 11, 6, 12, 2, 15, 11, 2, 9, 1, 0, 9, 11, 4, 15, 6, 0, 15, 7, 1, 2, 4, 8]"
112,16,22,10,2828,0,12,10,"[0, 0, 3, 2, 3, 1, 1, 0, 0, 3, 3, 3, 1, 2, 0, 1, 0, 1, 3, 0, 3, 1, 2, 3, 3, 2, 0, 1, 3]"
113,16,81,4,2905,0,73,8,"[0, 0, 1, 1, 2, 2, 0, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 2, 2, 0, 1, 0, 2]"
114,16,92,50,2947,0,12,80,"[24, 12, 17, 4, 0, 11, 16, 20, 26, 8, 0, 3, 0, 15, 26, 10, 0, 9, 17, 15, 26, 6, 7, 26, 1, 16, 18, 18, 11]"
115,16,32,7,2972,0,15,17,"[3, 1, 5, 0, 0, 4, 4, 3, 0, 5, 1, 5, 0, 2, 4, 5, 0, 4, 2, 4, 5, 0, 4, 5, 2, 5, 5, 0, 2]"
116,16,81,37,3016,0,5,76,"[24, 12, 7, 1, 23, 21, 8, 0, 21, 12, 22, 22, 24, 15, 2, 3, 0, 14, 12, 13, 25, 20, 13, 25, 5, 16, 0, 22, 22]"
117,16,32,31,3017,0,23,9,"[3, 3, 2, 1, 1, 0, 2, 3, 0, 0, 0, 0, 1, 3, 2, 1, 0, 1, 0, 2, 3, 1, 1, 3, 3, 1, 3, 0, 1]"
118,16,21,19,3019,0,3,18,"[0, 4, 2, 2, 5, 3, 5, 0, 3, 4, 0, 1, 5, 2, 0, 0, 0, 1, 1, 1, 6, 5, 3, 6, 6, 5, 2, 2, 2]"
119,16,53,40,3032,0,42,11,"[2, 1, 0, 2, 0, 2, 3, 0, 2, 3, 3, 2, 3, 1, 3, 3, 0, 2, 0, 2, 3, 1, 3, 3, 1, 0, 0, 1, 0]"
0,17,1458,0,1458,0,449,1009,"[156, 18, 59, 334, 49, 124, 170, 108, 83, 162, 58, 158, 335, 179, 181, 179, 237, 0, 241, 336, 133, 298, 328, 29, 118, 198, 336, 136, 327]"
1,17,2599,1390,2667,0,1331,1268,"[307, 26, 372, 393, 265, 306, 175, 370, 271, 16, 342, 21, 332, 225, 390, 90, 323, 0, 124, 422, 253, 159, 117, 240, 103, 200, 422, 103, 389]"
2,17,1936,854,3749,0,944,992,"[232, 119, 108, 47, 82, 176, 264, 34, 175, 317, 229, 189, 295, 269, 272, 123, 246, 0, 46, 330, 280, 241, 219, 318, 165, 239, 330, 119, 73]"
3,17,1761,1202,4308,0,968,793,"[139, 251, 45, 43, 75, 72, 0, 13, 64, 61, 39, 6, 32, 163, 49, 226, 116, 0, 262, 264, 53, 61, 105, 253, 258, 85, 264, 124, 178]"
4,17,1749,1725,4332,0,961,788,"[73, 124, 170, 73, 223, 1, 81, 174, 7, 76, 128, 126, 23, 247, 110, 245, 32, 0, 14, 262, 253, 68, 54, 179, 220, 102, 262, 13, 184]"
5,17,1054,11,5375,0,409,645,"[168, 40, 189, 161, 138, 151, 124, 130, 32, 12, 144, 206, 80, 152, 181, 99, 110, 0, 115, 215, 186, 160, 141, 65, 205, 73, 215, 186, 98]"
6,17,2146,2135,5386,0,836,1310,"[199, 154, 7, 24, 387, 96, 136, 304, 329, 246, 197, 310, 406, 219, 435, 129, 2, 0, 423, 436, 200, 366, 346, 149, 205, 204, 436, 376, 231]"
7,17,2834,2711,5509,0,1155,1679,"[488, 203, 481, 440, 24, 382, 340, 63, 21, 380, 80, 108, 240, 444, 51, 200, 281, 0, 554, 559, 555, 539, 65, 176, 447, 440, 559, 114, 181]"
8,17,2309,1153,6665,0,907,1402,"[43, 213, 359, 429, 123, 133, 280, 442, 368, 428, 437, 434, 173, 211, 209, 215, 90, 0, 84, 467, 29, 253, 181, 401, 65, 416, 467, 323, 331]"
9,17,1987,1923,6729,0,1323,664,"[140, 66, 102, 68, 41, 35, 118, 68, 106, 200, 151, 187, 221, 64, 186, 187, 113, 0, 162, 221, 164, 141, 165, 28, 168, 152, 221, 110, 62]"
10,17,1985,1051,7663,0,1623,362,"[60, 40, 106, 79, 24, 36, 94, 34, 80, 110, 59, 60, 44, 54, 23, 11, 88, 0, 11, 120, 89, 69, 39, 29, 86, 111, 120, 2, 64]"
11,17,1929,1156,8436,0,195,1734,"[243, 171, 39, 14, 537, 40, 40, 540, 225, 461, 274, 361, 571, 520, 456, 291, 457, 0, 193, 578, 425, 2, 576, 21, 486, 511, 578, 30, 263]"
12,17,1440,1138,8738,0,587,853,"[89, 239, 106, 149, 88, 149, 250, 149, 69, 199, 43, 53, 100, 198, 194, 225, 257, 0, 43, 284, 250, 13, 53, 239, 104, 265, 284, 104, 47]"
13,17,2074,740,10000,72,1715,359,"[29, 4, 43, 67, 9, 30, 92, 3, 113, 97, 90, 89, 57, 50, 117, 42, 25, 0, 96, 119, 63, 55, 106, 18, 59, 28, 119, 13, 112]"
14,17,1483,6613,4870,0,231,1252,"[416, 289, 205, 234, 257, 386, 176, 129, 97, 327, 315, 60, 318, 287, 299, 312, 9, 0, 109, 417, 128, 375, 122, 258, 164, 2, 417, 145, 188]"
15,17,1652,1040,5482,0,147,1505,"[19, 361, 478, 69, 169, 55, 380, 295, 463, 151, 491, 106, 166, 405, 384, 257, 208, 0, 274, 501, 113, 224, 373, 465, 213, 54, 501, 147, 138]"
16,17,2868,1281,7069,0,1932,936,"[128, 6, 257, 280, 310, 1, 176, 222, 77, 267, 260, 102, 275, 216, 78, 112, 184, 0, 11, 312, 4, 58, 291, 93, 50, 289, 312, 159, 125]"
17,17,2024,146,8947,0,1824,200,"[34, 28, 7, 18, 32, 15, 25, 15, 1, 54, 12, 33, 16, 40, 22, 29, 35, 0, 5, 66, 12, 53, 26, 31, 12, 51, 66, 1, 17]"
18,17,2217,6218,4946,0,154,2063,"[660, 65, 603, 685, 573, 112, 406, 18, 15, 406, 274, 110, 33, 380, 169, 453, 669, 0, 317, 687, 272, 637, 150, 409, 49, 140, 687, 249, 321]"
19,17,2924,1363,6507,0,1699,1225,"[3, 276, 316, 270, 175, 394, 240, 128, 293, 43, 199, 148, 297, 272, 36, 76, 177, 0, 239, 408, 32, 19, 334, 280, 353, 108, 408, 126, 102]"
20,17,2415,1071,7851,0,2079,336,"[108, 44, 103, 4, 55, 108, 65, 85, 22, 57, 61, 68, 112, 20, 99, 30, 60, 0, 41, 112, 110, 55, 4, 94, 38, 12, 112, 64, 59]"
21,17,1793,841,8803,0,263,1530,"[390, 73, 438, 487, 58, 42, 96, 358, 409, 200, 117, 145, 374, 177, 70, 214, 406, 0, 177, 510, 327, 280, 267, 83, 328, 378, 510, 70, 421]"
22,17,2971,5490,6284,0,1467,1504,"[128, 159, 145, 473, 303, 302, 171, 85, 137, 311, 497, 496, 386, 76, 88, 170, 67, 0, 238, 501, 474, 216, 282, 56, 347, 484, 501, 229, 371]"
23,17,2824,2323,6785,0,1792,1032,"[26, 40, 328, 248, 270, 204, 295, 177, 196, 336, 73, 72, 313, 17, 136, 273, 88, 0, 171, 344, 96, 176, 72, 37, 74, 73, 344, 184, 110]"
24,17,1455,7,8233,0,230,1225,"[266, 41, 234, 7, 386, 6, 308, 86, 260, 355, 270, 68, 205, 223, 237, 394, 273, 0, 89, 408, 257, 403, 316, 136, 27, 314, 408, 195, 389]"
25,17,2407,1089,9551,0,197,2210,"[295, 130, 730, 624, 188, 72, 368, 623, 193, 514, 719, 138, 314, 586, 423, 8, 504, 0, 53, 736, 149, 170, 440, 568, 341, 147, 736, 457, 301]"
26,17,1173,190,10000,534,751,422,"[103, 4, 136, 24, 114, 31, 134, 140, 136, 8, 3, 22, 114, 51, 47, 62, 126, 0, 34, 140, 48, 33, 22, 43, 1, 1, 140, 25, 47]"
27,17,1621,6383,5238,0,755,866,"[244, 262, 246, 53, 229, 255, 54, 173, 256, 259, 86, 6, 121, 183, 138, 99, 65, 0, 26, 288, 44, 173, 205, 248, 163, 66, 288, 140, 275]"
28,17,1667,463,6442,0,1033,634,"[50, 171, 17, 17, 95, 88, 174, 185, 134, 146, 77, 89, 16, 64, 125, 105, 23, 0, 115, 211, 186, 201, 81, 32, 163, 78, 211, 203, 89]"
29,17,1897,64,8275,0,1803,94,"[11, 9, 29, 3, 15, 30, 9, 4, 3, 23, 26, 7, 25, 27, 15, 5, 14, 0, 1, 31, 27, 22, 15, 29, 18, 21, 31, 7, 17]"
30,17,1056,102,9229,0,483,573,"[105, 42, 87, 164, 16, 51, 52, 155, 11, 31, 141, 144, 150, 174, 2, 25, 48, 0, 113, 191, 14, 92, 117, 72, 184, 164, 191, 59, 36]"
31,17,1016,667,9578,0,892,124,"[39, 16, 35, 28, 13, 11, 14, 28, 13, 3, 34, 4, 19, 37, 36, 28, 26, 0, 26, 41, 41, 17, 22, 31, 4, 8, 41, 28, 1]"
32,17,1248,17,10000,809,1141,107,"[19, 12, 28, 23, 17, 6, 18, 9, 18, 26, 3, 22, 3, 30, 10, 21, 21, 0, 33, 35, 32, 3, 31, 14, 31, 33, 35, 22, 35]"
33,17,1346,5951,5395,0,209,1137,"[160, 2, 330, 339, 333, 46, 222, 307, 368, 163, 324, 235, 261, 339, 146, 101, 198, 0, 119, 379, 351, 313, 329, 269, 97, 1, 379, 264, 197]"
34,17,1669,432,6632,0,535,1134,"[336, 264, 91, 325, 39, 272, 101, 204, 236, 85, 232, 278, 314, 2, 173, 111, 105, 0, 44, 378, 229, 193, 260, 149, 109, 330, 378, 263, 172]"
35,17,2649,1414,7867,0,2561,88,"[28, 9, 11, 2, 18, 20, 18, 6, 16, 10, 9, 26, 5, 26, 25, 15, 17, 0, 6, 29, 13, 17, 28, 19, 0, 19, 29, 8, 16]"
36,17,1304,968,8203,0,780,524,"[150, 71, 134, 55, 57, 129, 51, 117, 29, 98, 140, 26, 69, 12, 57, 146, 63, 0, 140, 174, 104, 30, 82, 57, 163, 146, 174, 68, 165]"
37,17,2256,1976,8483,0,575,1681,"[203, 91, 539, 328, 395, 490, 79, 281, 447, 21, 435, 47, 50, 496, 414, 277, 4, 0, 31, 560, 424, 139, 340, 338, 431, 528, 560, 36, 229]"
